-------------------------
		x			y
------------------------
	1.980000	-0.787800
	1.990000	-0.809996
	2.000000	-0.832294
	2.010000	-0.854690
	2.020000	-0.877182
	2.030000	-0.899766
	2.040000	-0.922439
	2.050000	-0.945199
	2.060000	-0.968042
	2.070000	-0.990964
	2.080000	-1.013963
	2.090000	-1.037035
	2.100000	-1.060177
	2.110000	-1.083385
	2.120000	-1.106657
	2.130000	-1.129989
	2.140000	-1.153378
	2.150000	-1.176819
	2.160000	-1.200310
	2.170000	-1.223848
	2.180000	-1.247428
	2.190000	-1.271047
	2.200000	-1.294702
	2.210000	-1.318390
	2.220000	-1.342106
	2.230000	-1.365847
	2.240000	-1.389610
	2.250000	-1.413391
	2.260000	-1.437186
	2.270000	-1.460991
	2.280000	-1.484804
	2.290000	-1.508619
	2.300000	-1.532435
	2.310000	-1.556246
	2.320000	-1.580050
	2.330000	-1.603842
	2.340000	-1.627618
	2.350000	-1.651376
	2.360000	-1.675110
	2.370000	-1.698819
	2.380000	-1.722496
	2.390000	-1.746140
	2.400000	-1.769745
	2.410000	-1.793308
	2.420000	-1.816826
	2.430000	-1.840294
	2.440000	-1.863709
	2.450000	-1.887067
	2.460000	-1.910363
	2.470000	-1.933594
	2.480000	-1.956757
	2.490000	-1.979846
	2.500000	-2.002859
	2.510000	-2.025791
	2.520000	-2.048639
	2.530000	-2.071399
	2.540000	-2.094066
	2.550000	-2.116637
	2.560000	-2.139107
	2.570000	-2.161474
	2.580000	-2.183733
	2.590000	-2.205880
	2.600000	-2.227911
	2.610000	-2.249822
	2.620000	-2.271610
	2.630000	-2.293270
	2.640000	-2.314799
	2.650000	-2.336193
	2.660000	-2.357447
	2.670000	-2.378558
	2.680000	-2.399523
	2.690000	-2.420336
	2.700000	-2.440995
	2.710000	-2.461495
	2.720000	-2.481832
	2.730000	-2.502004
	2.740000	-2.522005
	2.750000	-2.541832
	2.760000	-2.561481
	2.770000	-2.580948
	2.780000	-2.600230
	2.790000	-2.619323
	2.800000	-2.638223
	2.810000	-2.656925
	2.820000	-2.675428
	2.830000	-2.693726
	2.840000	-2.711816
	2.850000	-2.729694
	2.860000	-2.747356
	2.870000	-2.764800
	2.880000	-2.782020
	2.890000	-2.799015
	2.900000	-2.815779
	2.910000	-2.832309
	2.920000	-2.848602
	2.930000	-2.864654
	2.940000	-2.880462
	2.950000	-2.896021
	2.960000	-2.911330
	2.970000	-2.926383
	2.980000	-2.941177
	2.990000	-2.955710
	3.000000	-2.969977
	3.010000	-2.983976
	3.020000	-2.997702
	3.030000	-3.011153
	3.040000	-3.024325
	3.050000	-3.037215
	3.060000	-3.049820
	3.070000	-3.062136
	3.080000	-3.074160
	3.090000	-3.085888
	3.100000	-3.097319
	3.110000	-3.108448
	3.120000	-3.119273
	3.130000	-3.129790
	3.140000	-3.139996
	3.150000	-3.149889
	3.160000	-3.159465
	3.170000	-3.168721
	3.180000	-3.177655
	3.190000	-3.186263
	3.200000	-3.194543
	3.210000	-3.202492
	3.220000	-3.210107
	3.230000	-3.217386
	3.240000	-3.224325
	3.250000	-3.230921
	3.260000	-3.237174
	3.270000	-3.243078
	3.280000	-3.248633
	3.290000	-3.253836
	3.300000	-3.258683
	3.310000	-3.263173
	3.320000	-3.267304
	3.330000	-3.271072
	3.340000	-3.274475
	3.350000	-3.277512
	3.360000	-3.280179
	3.370000	-3.282475
	3.380000	-3.284398
	3.390000	-3.285945
	3.400000	-3.287114
	3.410000	-3.287903
	3.420000	-3.288311
	3.430000	-3.288334
	3.440000	-3.287972
	3.450000	-3.287223
	3.460000	-3.286084
	3.470000	-3.284554
	3.480000	-3.282630
	3.490000	-3.280313
	3.500000	-3.277598
	3.510000	-3.274486
	3.520000	-3.270975
	3.530000	-3.267062
	3.540000	-3.262747
	3.550000	-3.258028
	3.560000	-3.252904
	3.570000	-3.247374
	3.580000	-3.241435
	3.590000	-3.235088
	3.600000	-3.228330
	3.610000	-3.221161
	3.620000	-3.213580
	3.630000	-3.205585
	3.640000	-3.197176
	3.650000	-3.188351
	3.660000	-3.179111
	3.670000	-3.169453
	3.680000	-3.159377
	3.690000	-3.148883
	3.700000	-3.137970
	3.710000	-3.126637
	3.720000	-3.114884
	3.730000	-3.102710
	3.740000	-3.090115
	3.750000	-3.077098
	3.760000	-3.063659
	3.770000	-3.049797
	3.780000	-3.035513
	3.790000	-3.020807
	3.800000	-3.005677
	3.810000	-2.990125
	3.820000	-2.974150
	3.830000	-2.957751
	3.840000	-2.940930
	3.850000	-2.923686
	3.860000	-2.906020
	3.870000	-2.887932
	3.880000	-2.869421
	3.890000	-2.850489
	3.900000	-2.831136
	3.910000	-2.811362
	3.920000	-2.791168
	3.930000	-2.770555
	3.940000	-2.749522
	3.950000	-2.728072
	3.960000	-2.706204
	3.970000	-2.683919
	3.980000	-2.661219
	3.990000	-2.638104
	4.000000	-2.614574
	4.010000	-2.590633
	4.020000	-2.566279
	4.030000	-2.541515
	4.040000	-2.516341
	4.050000	-2.490760
	4.060000	-2.464771
	4.070000	-2.438377
	4.080000	-2.411580
	4.090000	-2.384379
	4.100000	-2.356778
	4.110000	-2.328778
	4.120000	-2.300379
	4.130000	-2.271585
	4.140000	-2.242397
	4.150000	-2.212816
	4.160000	-2.182845
	4.170000	-2.152485
	4.180000	-2.121739
	4.190000	-2.090609
	4.200000	-2.059095
	4.210000	-2.027202
	4.220000	-1.994931
	4.230000	-1.962284
	4.240000	-1.929263
	4.250000	-1.895872
	4.260000	-1.862112
	4.270000	-1.827986
	4.280000	-1.793496
	4.290000	-1.758645
	4.300000	-1.723436
	4.310000	-1.687872
	4.320000	-1.651955
	4.330000	-1.615687
	4.340000	-1.579073
	4.350000	-1.542114
	4.360000	-1.504815
	4.370000	-1.467177
	4.380000	-1.429204
	4.390000	-1.390898
	4.400000	-1.352265
	4.410000	-1.313305
	4.420000	-1.274024
	4.430000	-1.234423
	4.440000	-1.194507
	4.450000	-1.154279
	4.460000	-1.113742
	4.470000	-1.072900
	4.480000	-1.031757
	4.490000	-0.990316
	4.500000	-0.948581
	4.510000	-0.906556
	4.520000	-0.864244
	4.530000	-0.821649
	4.540000	-0.778775
	4.550000	-0.735627
	4.560000	-0.692207
	4.570000	-0.648521
	4.580000	-0.604572
	4.590000	-0.560364
	4.600000	-0.515902
	4.610000	-0.471189
	4.620000	-0.426230
	4.630000	-0.381030
	4.640000	-0.335592
	4.650000	-0.289921
	4.660000	-0.244021
	4.670000	-0.197897
	4.680000	-0.151554
	4.690000	-0.104996
	4.700000	-0.058227
	4.710000	-0.011252
	4.720000	0.035924
	4.730000	0.083296
	4.740000	0.130860
	4.750000	0.178610
	4.760000	0.226543
	4.770000	0.274653
	4.780000	0.322935
	4.790000	0.371384
	4.800000	0.419995
	4.810000	0.468764
	4.820000	0.517685
	4.830000	0.566753
	4.840000	0.615962
	4.850000	0.665309
	4.860000	0.714787
	4.870000	0.764392
	4.880000	0.814117
	4.890000	0.863959
	4.900000	0.913911
	4.910000	0.963968
	4.920000	1.014124
	4.930000	1.064375
	4.940000	1.114715
	4.950000	1.165138
	4.960000	1.215639
	4.970000	1.266213
	4.980000	1.316853
	4.990000	1.367554
	5.000000	1.418311
	5.010000	1.469118
	5.020000	1.519969
	5.030000	1.570859
	5.040000	1.621781
	5.050000	1.672731
	5.060000	1.723703
	5.070000	1.774690
	5.080000	1.825686
	5.090000	1.876687
	5.100000	1.927686
	5.110000	1.978678
	5.120000	2.029656
	5.130000	2.080615
	5.140000	2.131548
	5.150000	2.182451
	5.160000	2.233316
	5.170000	2.284138
	5.180000	2.334911
	5.190000	2.385629
	5.200000	2.436287
	5.210000	2.486877
	5.220000	2.537394
	5.230000	2.587833
	5.240000	2.638186
	5.250000	2.688449
	5.260000	2.738614
	5.270000	2.788676
	5.280000	2.838630
	5.290000	2.888467
	5.300000	2.938184
	5.310000	2.987773
	5.320000	3.037229
	5.330000	3.086545
	5.340000	3.135716
	5.350000	3.184735
	5.360000	3.233596
	5.370000	3.282293
	5.380000	3.330821
	5.390000	3.379172
	5.400000	3.427342
	5.410000	3.475323
	5.420000	3.523109
	5.430000	3.570696
	5.440000	3.618076
	5.450000	3.665244
	5.460000	3.712193
	5.470000	3.758918
	5.480000	3.805412
	5.490000	3.851669
	5.500000	3.897684
	5.510000	3.943450
	5.520000	3.988961
	5.530000	4.034212
	5.540000	4.079196
	5.550000	4.123908
	5.560000	4.168341
	5.570000	4.212489
	5.580000	4.256347
	5.590000	4.299909
	5.600000	4.343169
	5.610000	4.386121
	5.620000	4.428758
	5.630000	4.471076
	5.640000	4.513068
	5.650000	4.554729
	5.660000	4.596053
	5.670000	4.637034
	5.680000	4.677667
	5.690000	4.717945
	5.700000	4.757863
	5.710000	4.797415
	5.720000	4.836596
	5.730000	4.875401
	5.740000	4.913823
	5.750000	4.951856
	5.760000	4.989497
	5.770000	5.026738
	5.780000	5.063575
	5.790000	5.100002
	5.800000	5.136013
	5.810000	5.171604
	5.820000	5.206769
	5.830000	5.241503
	5.840000	5.275800
	5.850000	5.309655
	5.860000	5.343063
	5.870000	5.376019
	5.880000	5.408518
	5.890000	5.440554
	5.900000	5.472123
	5.910000	5.503219
	5.920000	5.533838
	5.930000	5.563975
	5.940000	5.593624
	5.950000	5.622782
	5.960000	5.651443
	5.970000	5.679601
	5.980000	5.707254
	5.990000	5.734396
	6.000000	5.761022
	6.010000	5.787127
	6.020000	5.812709
	6.030000	5.837760
	6.040000	5.862278
	6.050000	5.886258
	6.060000	5.909696
	6.070000	5.932587
	6.080000	5.954927
	6.090000	5.976712
	6.100000	5.997937
	6.110000	6.018600
	6.120000	6.038695
	6.130000	6.058218
	6.140000	6.077166
	6.150000	6.095535
	6.160000	6.113321
	6.170000	6.130521
	6.180000	6.147129
	6.190000	6.163144
	6.200000	6.178561
	6.210000	6.193377
	6.220000	6.207588
	6.230000	6.221191
	6.240000	6.234182
	6.250000	6.246559
	6.260000	6.258318
	6.270000	6.269455
	6.280000	6.279968
	6.290000	6.289854
	6.300000	6.299109
	6.310000	6.307732
	6.320000	6.315718
	6.330000	6.323065
	6.340000	6.329770
	6.350000	6.335831
	6.360000	6.341246
	6.370000	6.346010
	6.380000	6.350123
	6.390000	6.353582
	6.400000	6.356383
	6.410000	6.358526
	6.420000	6.360008
	6.430000	6.360826
	6.440000	6.360980
	6.450000	6.360465
	6.460000	6.359282
	6.470000	6.357427
	6.480000	6.354900
	6.490000	6.351698
	6.500000	6.347820
	6.510000	6.343263
	6.520000	6.338028
	6.530000	6.332112
	6.540000	6.325514
	6.550000	6.318232
	6.560000	6.310266
	6.570000	6.301615
	6.580000	6.292276
	6.590000	6.282250
	6.600000	6.271535
	6.610000	6.260131
	6.620000	6.248036
	6.630000	6.235251
	6.640000	6.221774
	6.650000	6.207605
	6.660000	6.192744
	6.670000	6.177190
	6.680000	6.160942
	6.690000	6.144001
	6.700000	6.126367
	6.710000	6.108039
	6.720000	6.089018
	6.730000	6.069303
	6.740000	6.048894
	6.750000	6.027793
	6.760000	6.005999
	6.770000	5.983512
	6.780000	5.960333
	6.790000	5.936464
	6.800000	5.911903
	6.810000	5.886652
	6.820000	5.860712
	6.830000	5.834084
	6.840000	5.806769
	6.850000	5.778767
	6.860000	5.750080
	6.870000	5.720708
	6.880000	5.690654
	6.890000	5.659919
	6.900000	5.628503
	6.910000	5.596409
	6.920000	5.563638
	6.930000	5.530192
	6.940000	5.496072
	6.950000	5.461280
	6.960000	5.425819
	6.970000	5.389690
	6.980000	5.352895
	6.990000	5.315436
	7.000000	5.277316
	7.010000	5.238537
	7.020000	5.199101
	7.030000	5.159010
	7.040000	5.118268
	7.050000	5.076877
	7.060000	5.034840
	7.070000	4.992158
	7.080000	4.948836
	7.090000	4.904876
	7.100000	4.860281
	7.110000	4.815055
	7.120000	4.769199
	7.130000	4.722718
	7.140000	4.675616
	7.150000	4.627894
	7.160000	4.579557
	7.170000	4.530609
	7.180000	4.481052
	7.190000	4.430891
	7.200000	4.380129
	7.210000	4.328771
	7.220000	4.276820
	7.230000	4.224280
	7.240000	4.171155
	7.250000	4.117450
	7.260000	4.063169
	7.270000	4.008315
	7.280000	3.952894
	7.290000	3.896909
	7.300000	3.840366
	7.310000	3.783268
	7.320000	3.725622
	7.330000	3.667430
	7.340000	3.608699
	7.350000	3.549432
	7.360000	3.489636
	7.370000	3.429314
	7.380000	3.368472
	7.390000	3.307116
	7.400000	3.245250
	7.410000	3.182880
	7.420000	3.120011
	7.430000	3.056648
	7.440000	2.992798
	7.450000	2.928465
	7.460000	2.863656
	7.470000	2.798375
	7.480000	2.732629
	7.490000	2.666424
	7.500000	2.599765
	7.510000	2.532658
	7.520000	2.465110
	7.530000	2.397127
	7.540000	2.328714
	7.550000	2.259878
	7.560000	2.190626
	7.570000	2.120963
	7.580000	2.050896
	7.590000	1.980431
	7.600000	1.909575
	7.610000	1.838334
	7.620000	1.766716
	7.630000	1.694726
	7.640000	1.622372
	7.650000	1.549661
	7.660000	1.476598
	7.670000	1.403192
	7.680000	1.329448
	7.690000	1.255375
	7.700000	1.180979
	7.710000	1.106267
	7.720000	1.031246
	7.730000	0.955925
	7.740000	0.880309
	7.750000	0.804406
	7.760000	0.728224
	7.770000	0.651771
	7.780000	0.575052
	7.790000	0.498077
	7.800000	0.420852
	7.810000	0.343386
	7.820000	0.265685
	7.830000	0.187758
	7.840000	0.109612
	7.850000	0.031256
	7.860000	-0.047304
	7.870000	-0.126059
	7.880000	-0.205002
	7.890000	-0.284123
	7.900000	-0.363417
	7.910000	-0.442874
	7.920000	-0.522486
	7.930000	-0.602245
	7.940000	-0.682144
	7.950000	-0.762174
	7.960000	-0.842326
	7.970000	-0.922593
	7.980000	-1.002967
	7.990000	-1.083439
	8.000000	-1.164000
	8.010000	-1.244643
	8.020000	-1.325359
	8.030000	-1.406140
	8.040000	-1.486977
	8.050000	-1.567862
	8.060000	-1.648787
	8.070000	-1.729742
	8.080000	-1.810719
	8.090000	-1.891711
	8.100000	-1.972708
	8.110000	-2.053701
	8.120000	-2.134683
	8.130000	-2.215644
	8.140000	-2.296576
	8.150000	-2.377470
	8.160000	-2.458317
	8.170000	-2.539110
	8.180000	-2.619839
	8.190000	-2.700495
	8.200000	-2.781070
	8.210000	-2.861555
	8.220000	-2.941941
	8.230000	-3.022220
	8.240000	-3.102383
	8.250000	-3.182420
	8.260000	-3.262324
	8.270000	-3.342086
	8.280000	-3.421696
	8.290000	-3.501146
	8.300000	-3.580428
	8.310000	-3.659532
	8.320000	-3.738449
	8.330000	-3.817171
	8.340000	-3.895689
	8.350000	-3.973995
	8.360000	-4.052079
	8.370000	-4.129933
	8.380000	-4.207547
	8.390000	-4.284914
	8.400000	-4.362025
	8.410000	-4.438870
	8.420000	-4.515441
	8.430000	-4.591729
	8.440000	-4.667726
	8.450000	-4.743423
	8.460000	-4.818811
	8.470000	-4.893881
	8.480000	-4.968626
	8.490000	-5.043035
	8.500000	-5.117101
	8.510000	-5.190815
	8.520000	-5.264169
	8.530000	-5.337153
	8.540000	-5.409760
	8.550000	-5.481980
	8.560000	-5.553806
	8.570000	-5.625228
	8.580000	-5.696239
	8.590000	-5.766830
	8.600000	-5.836992
	8.610000	-5.906718
	8.620000	-5.975998
	8.630000	-6.044825
	8.640000	-6.113190
	8.650000	-6.181086
	8.660000	-6.248503
	8.670000	-6.315433
	8.680000	-6.381869
	8.690000	-6.447803
	8.700000	-6.513226
	8.710000	-6.578130
	8.720000	-6.642507
	8.730000	-6.706350
	8.740000	-6.769650
	8.750000	-6.832400
	8.760000	-6.894591
	8.770000	-6.956216
	8.780000	-7.017268
	8.790000	-7.077738
	8.800000	-7.137619
	8.810000	-7.196903
	8.820000	-7.255582
	8.830000	-7.313650
	8.840000	-7.371099
	8.850000	-7.427920
	8.860000	-7.484108
	8.870000	-7.539655
	8.880000	-7.594552
	8.890000	-7.648794
	8.900000	-7.702373
	8.910000	-7.755282
	8.920000	-7.807514
	8.930000	-7.859062
	8.940000	-7.909919
	8.950000	-7.960079
	8.960000	-8.009533
	8.970000	-8.058276
	8.980000	-8.106302
	8.990000	-8.153603
	9.000000	-8.200172
	9.010000	-8.246004
	9.020000	-8.291093
	9.030000	-8.335430
	9.040000	-8.379011
	9.050000	-8.421830
	9.060000	-8.463879
	9.070000	-8.505153
	9.080000	-8.545647
	9.090000	-8.585353
	9.100000	-8.624267
	9.110000	-8.662381
	9.120000	-8.699692
	9.130000	-8.736193
	9.140000	-8.771878
	9.150000	-8.806742
	9.160000	-8.840780
	9.170000	-8.873986
	9.180000	-8.906355
	9.190000	-8.937882
	9.200000	-8.968561
	9.210000	-8.998389
	9.220000	-9.027359
	9.230000	-9.055467
	9.240000	-9.082708
	9.250000	-9.109078
	9.260000	-9.134571
	9.270000	-9.159184
	9.280000	-9.182912
	9.290000	-9.205751
	9.300000	-9.227696
	9.310000	-9.248742
	9.320000	-9.268887
	9.330000	-9.288126
	9.340000	-9.306455
	9.350000	-9.323871
	9.360000	-9.340369
	9.370000	-9.355946
	9.380000	-9.370598
	9.390000	-9.384322
	9.400000	-9.397115
	9.410000	-9.408973
	9.420000	-9.419892
	9.430000	-9.429871
	9.440000	-9.438906
	9.450000	-9.446994
	9.460000	-9.454133
	9.470000	-9.460318
	9.480000	-9.465549
	9.490000	-9.469822
	9.500000	-9.473135
	9.510000	-9.475486
	9.520000	-9.476873
	9.530000	-9.477292
	9.540000	-9.476743
	9.550000	-9.475223
	9.560000	-9.472731
	9.570000	-9.469264
	9.580000	-9.464822
	9.590000	-9.459402
	9.600000	-9.453003
	9.610000	-9.445625
	9.620000	-9.437264
	9.630000	-9.427922
	9.640000	-9.417596
	9.650000	-9.406285
	9.660000	-9.393989
	9.670000	-9.380707
	9.680000	-9.366438
	9.690000	-9.351183
	9.700000	-9.334939
	9.710000	-9.317708
	9.720000	-9.299489
	9.730000	-9.280282
	9.740000	-9.260086
	9.750000	-9.238903
	9.760000	-9.216732
	9.770000	-9.193573
	9.780000	-9.169428
	9.790000	-9.144295
	9.800000	-9.118177
	9.810000	-9.091074
	9.820000	-9.062987
	9.830000	-9.033916
	9.840000	-9.003863
	9.850000	-8.972830
	9.860000	-8.940816
	9.870000	-8.907824
	9.880000	-8.873855
	9.890000	-8.838910
	9.900000	-8.802992
	9.910000	-8.766103
	9.920000	-8.728243
	9.930000	-8.689416
	9.940000	-8.649622
	9.950000	-8.608866
	9.960000	-8.567148
	9.970000	-8.524471
	9.980000	-8.480839
	9.990000	-8.436252
	10.000000	-8.390715
